Parameters: 1931033
Epoch	Loss(Tr)	Loss(val)	mIOU (tr)	mIOU (val	
62		0.0202		0.4685		0.9711		0.5770		0.0002500
63		0.0195		3.7069		0.9716		0.0980		0.0002500
64		0.0187		3.3282		0.9725		0.1088		0.0002500
65		0.0188		1.9170		0.9724		0.1681		0.0002500
66		0.0183		0.1529		0.9729		0.8145		0.0002500
67		0.0178		0.1588		0.9733		0.8287		0.0002500
68		0.0191		3.5180		0.9721		0.1055		0.0002500
69		0.0190		3.4647		0.9719		0.1025		0.0002500
70		0.0250		2.5412		0.9666		0.1027		0.0002500
71		0.0198		2.4589		0.9711		0.1620		0.0002500
72		0.0179		3.0240		0.9730		0.1398		0.0002500
73		0.0159		0.3851		0.9752		0.6665		0.0002500
74		0.0158		2.9323		0.9751		0.1860		0.0002500
75		0.0152		2.0548		0.9760		0.2330		0.0002500
76		0.0251		0.1202		0.9655		0.8898		0.0002500
77		0.0155		1.5831		0.9758		0.2152		0.0002500
78		0.0148		3.0591		0.9766		0.1130		0.0002500
79		0.0139		3.2916		0.9774		0.1045		0.0002500
80		0.0145		0.2845		0.9768		0.7117		0.0002500
81		0.0143		1.2396		0.9771		0.2813		0.0002500
82		0.0186		0.5594		0.9725		0.4298		0.0002500
83		0.0142		3.5031		0.9770		0.1193		0.0002500
84		0.0226		1.4943		0.9686		0.1350		0.0002500
85		0.0188		0.4712		0.9725		0.4849		0.0002500
86		0.0146		1.6949		0.9767		0.1994		0.0002500
87		0.0157		3.3462		0.9756		0.1252		0.0002500
88		0.0173		2.5784		0.9735		0.1569		0.0002500
89		0.0149		3.4789		0.9763		0.1077		0.0002500
90		0.0159		3.3342		0.9751		0.1638		0.0002500
91		0.0146		3.1623		0.9766		0.1736		0.0002500
92		0.0150		1.5205		0.9762		0.2128		0.0002500
93		0.0148		0.0211		0.9764		0.9603		0.0002500
94		0.0128		0.0229		0.9787		0.9598		0.0002500
95		0.0123		0.0196		0.9792		0.9595		0.0002500
96		0.0123		0.0187		0.9792		0.9598		0.0002500
97		0.0124		0.0194		0.9792		0.9603		0.0002500
98		0.0123		1.5323		0.9792		0.2530		0.0002500
99		0.0129		0.0196		0.9787		0.9587		0.0002500
100		0.0120		0.1578		0.9796		0.8195		0.0001250
101		0.0119		0.0650		0.9798		0.9155		0.0001250
102		0.0185		0.0180		0.9732		0.9596		0.0001250
103		0.0126		0.0476		0.9789		0.9230		0.0001250
104		0.0115		1.1114		0.9802		0.3559		0.0001250
105		0.0112		0.0208		0.9805		0.9592		0.0001250
106		0.0112		0.8842		0.9806		0.5644		0.0001250
107		0.0114		0.0330		0.9804		0.9434		0.0001250
108		0.0110		0.0227		0.9807		0.9555		0.0001250
109		0.0111		0.1603		0.9807		0.8359		0.0001250
110		0.0127		2.6059		0.9789		0.2051		0.0001250
111		0.0113		0.0308		0.9805		0.9467		0.0001250
112		0.0108		0.0205		0.9811		0.9596		0.0001250
113		0.0109		0.0187		0.9808		0.9598		0.0001250
114		0.0104		0.0154		0.9814		0.9630		0.0001250
115		0.0108		0.0281		0.9810		0.9528		0.0001250
116		0.0105		0.0179		0.9813		0.9613		0.0001250
117		0.0118		0.0305		0.9801		0.9531		0.0001250
118		0.0120		0.0257		0.9799		0.9564		0.0001250
119		0.0108		0.0396		0.9810		0.9491		0.0001250
120		0.0105		0.0162		0.9814		0.9624		0.0001250
121		0.0135		0.0148		0.9784		0.9627		0.0001250
122		0.0103		0.0168		0.9816		0.9628		0.0001250
123		0.0103		0.0161		0.9816		0.9626		0.0001250
124		0.0102		0.0216		0.9818		0.9608		0.0001250
125		0.0099		0.0186		0.9820		0.9614		0.0001250
126		0.0100		0.0129		0.9819		0.9636		0.0001250
127		0.0102		0.0127		0.9818		0.9635		0.0001250
128		0.0100		0.0158		0.9820		0.9632		0.0001250
129		0.0098		0.0152		0.9822		0.9628		0.0001250
130		0.0099		0.0142		0.9820		0.9628		0.0001250
131		0.0097		0.0159		0.9823		0.9633		0.0001250
132		0.0098		0.0132		0.9822		0.9632		0.0001250
133		0.0099		0.0141		0.9821		0.9625		0.0001250
134		0.0100		0.0134		0.9820		0.9632		0.0001250
135		0.0098		0.0152		0.9822		0.9624		0.0001250
136		0.0098		0.0189		0.9823		0.9617		0.0001250
137		0.0100		0.0139		0.9820		0.9638		0.0001250
138		0.0155		0.0166		0.9767		0.9599		0.0001250
139		0.0115		0.0128		0.9804		0.9633		0.0001250
140		0.0102		0.0183		0.9818		0.9622		0.0001250
141		0.0099		0.0159		0.9821		0.9631		0.0001250
142		0.0098		0.0169		0.9822		0.9622		0.0001250
143		0.0098		0.0131		0.9822		0.9638		0.0001250
144		0.0097		0.0154		0.9824		0.9628		0.0001250
145		0.0096		0.0129		0.9825		0.9638		0.0001250
146		0.0094		0.0230		0.9826		0.9603		0.0001250
147		0.0094		0.0134		0.9827		0.9632		0.0001250
148		0.0095		0.0174		0.9826		0.9630		0.0001250
149		0.0095		0.0141		0.9825		0.9637		0.0001250
150		0.0090		0.0133		0.9831		0.9638		0.0000625
151		0.0089		0.0178		0.9832		0.9627		0.0000625
152		0.0090		0.0151		0.9831		0.9636		0.0000625
153		0.0090		0.0159		0.9831		0.9633		0.0000625
154		0.0090		0.0193		0.9831		0.9622		0.0000625
155		0.0091		0.0157		0.9831		0.9632		0.0000625
156		0.0089		0.0147		0.9832		0.9638		0.0000625
157		0.0090		0.0168		0.9832		0.9629		0.0000625
158		0.0088		0.0135		0.9833		0.9637		0.0000625
159		0.0091		0.0135		0.9831		0.9640		0.0000625
160		0.0088		0.0146		0.9833		0.9638		0.0000625
161		0.0088		0.0167		0.9833		0.9630		0.0000625
162		0.0089		0.0138		0.9833		0.9641		0.0000625
163		0.0088		0.0126		0.9834		0.9639		0.0000625
164		0.0089		0.0124		0.9833		0.9638		0.0000625
165		0.0087		0.0129		0.9835		0.9639		0.0000625
166		0.0087		0.0160		0.9835		0.9628		0.0000625
167		0.0089		0.0161		0.9833		0.9632		0.0000625
168		0.0087		0.0166		0.9835		0.9631		0.0000625
169		0.0087		0.0152		0.9834		0.9633		0.0000625
170		0.0086		0.0159		0.9836		0.9632		0.0000625
171		0.0087		0.0125		0.9836		0.9640		0.0000625
172		0.0089		0.0136		0.9833		0.9638		0.0000625
173		0.0094		0.0179		0.9827		0.9624		0.0000625
174		0.0086		0.0176		0.9836		0.9628		0.0000625
175		0.0085		0.0142		0.9838		0.9638		0.0000625
176		0.0087		0.0135		0.9835		0.9639		0.0000625
177		0.0086		0.0159		0.9836		0.9628		0.0000625
178		0.0087		0.0139		0.9836		0.9642		0.0000625
179		0.0086		0.0125		0.9837		0.9641		0.0000625
180		0.0086		0.0184		0.9837		0.9625		0.0000625
181		0.0086		0.0130		0.9837		0.9642		0.0000625
182		0.0085		0.0146		0.9837		0.9641		0.0000625
183		0.0086		0.0247		0.9836		0.9593		0.0000625
184		0.0085		0.0182		0.9837		0.9620		0.0000625
185		0.0084		0.0150		0.9839		0.9631		0.0000625
186		0.0087		0.0169		0.9836		0.9630		0.0000625
187		0.0085		0.0128		0.9838		0.9637		0.0000625
188		0.0085		0.0131		0.9838		0.9641		0.0000625
189		0.0086		0.0126		0.9837		0.9642		0.0000625
190		0.0085		0.0134		0.9838		0.9644		0.0000625
191		0.0085		0.0140		0.9838		0.9635		0.0000625
192		0.0085		0.0131		0.9838		0.9638		0.0000625
193		0.0084		0.0149		0.9839		0.9636		0.0000625
194		0.0084		0.0172		0.9839		0.9630		0.0000625
195		0.0083		0.0135		0.9840		0.9637		0.0000625
196		0.0084		0.0186		0.9839		0.9618		0.0000625
197		0.0084		0.0125		0.9839		0.9638		0.0000625
198		0.0083		0.0134		0.9841		0.9636		0.0000625
199		0.0084		0.0146		0.9840		0.9641		0.0000625
200		0.0081		0.0133		0.9843		0.9644		0.0000313
201		0.0080		0.0126		0.9844		0.9640		0.0000313
202		0.0080		0.0133		0.9844		0.9641		0.0000313
203		0.0080		0.0128		0.9844		0.9642		0.0000313
204		0.0080		0.0155		0.9844		0.9637		0.0000313
205		0.0081		0.0146		0.9843		0.9633		0.0000313
206		0.0080		0.0155		0.9844		0.9637		0.0000313
207		0.0079		0.0167		0.9845		0.9627		0.0000313
208		0.0080		0.0138		0.9844		0.9644		0.0000313
209		0.0080		0.0151		0.9844		0.9638		0.0000313
210		0.0080		0.0146		0.9844		0.9640		0.0000313
211		0.0080		0.0162		0.9845		0.9633		0.0000313
212		0.0080		0.0136		0.9844		0.9640		0.0000313
213		0.0079		0.0132		0.9845		0.9643		0.0000313
214		0.0079		0.0158		0.9845		0.9636		0.0000313
215		0.0079		0.0128		0.9845		0.9646		0.0000313
216		0.0079		0.0130		0.9846		0.9643		0.0000313
217		0.0079		0.0130		0.9845		0.9643		0.0000313
218		0.0078		0.0130		0.9846		0.9645		0.0000313
219		0.0079		0.0124		0.9845		0.9642		0.0000313
220		0.0079		0.0166		0.9846		0.9630		0.0000313
221		0.0080		0.0154		0.9844		0.9635		0.0000313
222		0.0077		0.0136		0.9847		0.9643		0.0000313
223		0.0078		0.0142		0.9846		0.9639		0.0000313
224		0.0078		0.0125		0.9846		0.9643		0.0000313
225		0.0080		0.0144		0.9844		0.9637		0.0000313
226		0.0080		0.0171		0.9844		0.9629		0.0000313
227		0.0078		0.0150		0.9846		0.9640		0.0000313
228		0.0078		0.0142		0.9846		0.9640		0.0000313
229		0.0079		0.0169		0.9846		0.9631		0.0000313
230		0.0078		0.0157		0.9846		0.9634		0.0000313
231		0.0078		0.0136		0.9847		0.9646		0.0000313
232		0.0079		0.0175		0.9845		0.9628		0.0000313
233		0.0078		0.0149		0.9847		0.9643		0.0000313
234		0.0078		0.0138		0.9847		0.9644		0.0000313
235		0.0077		0.0161		0.9848		0.9636		0.0000313
236		0.0077		0.0166		0.9847		0.9631		0.0000313
237		0.0078		0.0127		0.9846		0.9646		0.0000313
238		0.0077		0.0142		0.9847		0.9643		0.0000313
239		0.0078		0.0175		0.9847		0.9630		0.0000313
0		0.1109		0.0921		0.9035		0.8817		0.0005000
1		0.0606		0.0446		0.9346		0.9394		0.0005000
2		0.0423		0.0458		0.9506		0.9269		0.0005000
3		0.0344		0.0257		0.9570		0.9476		0.0005000
4		0.0351		0.0322		0.9566		0.9446		0.0005000
5		0.0247		0.0250		0.9663		0.9430		0.0005000
6		0.0333		0.0428		0.9576		0.9219		0.0005000
7		0.0250		0.0206		0.9655		0.9520		0.0005000
8		0.0198		0.0254		0.9711		0.9544		0.0005000
9		0.0361		0.0246		0.9553		0.9481		0.0005000
10		0.0293		0.0472		0.9619		0.9409		0.0005000
11		0.0233		0.0227		0.9677		0.9523		0.0005000
12		0.0228		0.0211		0.9680		0.9483		0.0005000
13		0.0179		0.0255		0.9731		0.9555		0.0005000
14		0.0320		0.0228		0.9591		0.9529		0.0005000
15		0.0209		0.0264		0.9699		0.9555		0.0005000
16		0.0164		0.0166		0.9747		0.9571		0.0005000
17		0.0170		0.0166		0.9740		0.9573		0.0005000
18		0.0558		0.0572		0.9400		0.9025		0.0005000
19		0.0269		0.0246		0.9636		0.9517		0.0005000
20		0.0203		0.0197		0.9703		0.9530		0.0005000
21		0.0207		0.0272		0.9698		0.9470		0.0005000
22		0.0179		0.0164		0.9728		0.9586		0.0005000
23		0.0166		0.0175		0.9743		0.9554		0.0005000
24		0.0154		0.0200		0.9755		0.9577		0.0005000
25		0.0233		0.0189		0.9678		0.9556		0.0005000
26		0.0238		0.0167		0.9667		0.9569		0.0005000
27		0.0151		0.0159		0.9761		0.9597		0.0005000
28		0.0140		0.0165		0.9773		0.9577		0.0005000
29		0.0143		0.0340		0.9770		0.9541		0.0005000
30		0.0191		0.0208		0.9719		0.9587		0.0005000
31		0.0145		0.0145		0.9768		0.9597		0.0005000
32		0.0138		0.0257		0.9775		0.9577		0.0005000
33		0.0140		0.0156		0.9773		0.9588		0.0005000
34		0.0133		0.0134		0.9781		0.9616		0.0005000
35		0.0137		0.0160		0.9777		0.9566		0.0005000
36		0.0139		0.7149		0.9776		0.6044		0.0005000
37		0.0349		0.0189		0.9563		0.9559		0.0005000
38		0.0187		0.0217		0.9723		0.9553		0.0005000
39		0.0149		0.0168		0.9763		0.9592		0.0005000
40		0.0153		0.0241		0.9759		0.9572		0.0005000
41		0.0139		0.0251		0.9773		0.9559		0.0005000
42		0.0140		0.0207		0.9773		0.9594		0.0005000
43		0.0138		0.0148		0.9776		0.9602		0.0005000
44		0.0131		0.0148		0.9783		0.9623		0.0005000
45		0.0136		0.0155		0.9778		0.9570		0.0005000
46		0.0322		0.0263		0.9594		0.9507		0.0005000
47		0.0167		0.0166		0.9745		0.9586		0.0005000
48		0.0141		0.0183		0.9770		0.9598		0.0005000
49		0.0134		0.0192		0.9779		0.9607		0.0005000
50		0.0124		0.0178		0.9792		0.9605		0.0002500
51		0.0120		0.0135		0.9797		0.9613		0.0002500
52		0.0121		0.0140		0.9796		0.9608		0.0002500
53		0.0119		0.0185		0.9797		0.9617		0.0002500
54		0.0117		0.0190		0.9800		0.9605		0.0002500
55		0.0118		0.0148		0.9798		0.9616		0.0002500
56		0.0125		0.0301		0.9793		0.9416		0.0002500
57		0.0117		0.0136		0.9801		0.9630		0.0002500
58		0.0116		0.0128		0.9802		0.9622		0.0002500
59		0.0113		0.0126		0.9804		0.9620		0.0002500
60		0.0114		0.0130		0.9804		0.9610		0.0002500
61		0.0115		0.0133		0.9802		0.9616		0.0002500
62		0.0111		0.0168		0.9807		0.9624		0.0002500
63		0.0112		0.0124		0.9805		0.9614		0.0002500
64		0.0111		0.0236		0.9807		0.9581		0.0002500
65		0.0188		0.0163		0.9732		0.9594		0.0002500
66		0.0130		0.0203		0.9787		0.9603		0.0002500
67		0.0112		0.0154		0.9806		0.9626		0.0002500
68		0.0111		0.0138		0.9807		0.9619		0.0002500
69		0.0107		0.0213		0.9812		0.9598		0.0002500
70		0.0108		0.0125		0.9811		0.9621		0.0002500
71		0.0109		0.0142		0.9809		0.9635		0.0002500
72		0.0106		0.0159		0.9813		0.9632		0.0002500
73		0.0105		0.0144		0.9814		0.9624		0.0002500
74		0.0138		0.0144		0.9778		0.9589		0.0002500
75		0.0119		0.0223		0.9798		0.9602		0.0002500
76		0.0110		0.0187		0.9808		0.9615		0.0002500
77		0.0107		0.0152		0.9812		0.9620		0.0002500
78		0.0104		0.0173		0.9815		0.9605		0.0002500
79		0.0106		0.0131		0.9813		0.9620		0.0002500
80		0.0107		0.0196		0.9812		0.9611		0.0002500
81		0.0106		0.0151		0.9814		0.9632		0.0002500
82		0.0103		0.0131		0.9816		0.9639		0.0002500
83		0.0104		0.0474		0.9816		0.9299		0.0002500
84		0.0110		0.0178		0.9809		0.9562		0.0002500
85		0.0845		0.1927		0.9193		0.8141		0.0002500
86		nan		nan		0.3980		0.3916		0.0002500
87		nan		nan		0.3980		0.3916		0.0002500
88		nan		nan		0.3980		0.3916		0.0002500
89		nan		nan		0.3980		0.3916		0.0002500
90		nan		nan		0.3980		0.3916		0.0002500
91		nan		nan		0.3980		0.3916		0.0002500
92		nan		nan		0.3980		0.3916		0.0002500
93		nan		nan		0.3980		0.3916		0.0002500
94		nan		nan		0.3980		0.3916		0.0002500
95		nan		nan		0.3980		0.3916		0.0002500
96		nan		nan		0.3980		0.3916		0.0002500
97		nan		nan		0.3980		0.3916		0.0002500
98		nan		nan		0.3980		0.3916		0.0002500
99		nan		nan		0.3980		0.3916		0.0002500
100		nan		nan		0.3980		0.3916		0.0001250
101		nan		nan		0.3980		0.3916		0.0001250
102		nan		nan		0.3980		0.3916		0.0001250
103		nan		nan		0.3980		0.3916		0.0001250
104		nan		nan		0.3980		0.3916		0.0001250
105		nan		nan		0.3980		0.3916		0.0001250
106		nan		nan		0.3980		0.3916		0.0001250
107		nan		nan		0.3980		0.3916		0.0001250
108		nan		nan		0.3980		0.3916		0.0001250
109		nan		nan		0.3980		0.3916		0.0001250
110		nan		nan		0.3980		0.3916		0.0001250
111		nan		nan		0.3980		0.3916		0.0001250
112		nan		nan		0.3980		0.3916		0.0001250
113		nan		nan		0.3980		0.3916		0.0001250
114		nan		nan		0.3980		0.3916		0.0001250
115		nan		nan		0.3980		0.3916		0.0001250
116		nan		nan		0.3980		0.3916		0.0001250
117		nan		nan		0.3980		0.3916		0.0001250
118		nan		nan		0.3980		0.3916		0.0001250
119		nan		nan		0.3980		0.3916		0.0001250
120		nan		nan		0.3980		0.3916		0.0001250
121		nan		nan		0.3980		0.3916		0.0001250
122		nan		nan		0.3980		0.3916		0.0001250
123		nan		nan		0.3980		0.3916		0.0001250
124		nan		nan		0.3980		0.3916		0.0001250
125		nan		nan		0.3980		0.3916		0.0001250
126		nan		nan		0.3980		0.3916		0.0001250
127		nan		nan		0.3980		0.3916		0.0001250
128		nan		nan		0.3980		0.3916		0.0001250
129		nan		nan		0.3980		0.3916		0.0001250
130		nan		nan		0.3980		0.3916		0.0001250
131		nan		nan		0.3980		0.3916		0.0001250
132		nan		nan		0.3980		0.3916		0.0001250
133		nan		nan		0.3980		0.3916		0.0001250
134		nan		nan		0.3980		0.3916		0.0001250
135		nan		nan		0.3980		0.3916		0.0001250
136		nan		nan		0.3980		0.3916		0.0001250
137		nan		nan		0.3980		0.3916		0.0001250
138		nan		nan		0.3980		0.3916		0.0001250
139		nan		nan		0.3980		0.3916		0.0001250
140		nan		nan		0.3980		0.3916		0.0001250
141		nan		nan		0.3980		0.3916		0.0001250
142		nan		nan		0.3980		0.3916		0.0001250
143		nan		nan		0.3980		0.3916		0.0001250
144		nan		nan		0.3980		0.3916		0.0001250
145		nan		nan		0.3980		0.3916		0.0001250
146		nan		nan		0.3980		0.3916		0.0001250
147		nan		nan		0.3980		0.3916		0.0001250
148		nan		nan		0.3980		0.3916		0.0001250
149		nan		nan		0.3980		0.3916		0.0001250
150		nan		nan		0.3980		0.3916		0.0000625
151		nan		nan		0.3980		0.3916		0.0000625
152		nan		nan		0.3980		0.3916		0.0000625
153		nan		nan		0.3980		0.3916		0.0000625
154		nan		nan		0.3980		0.3916		0.0000625
155		nan		nan		0.3980		0.3916		0.0000625
156		nan		nan		0.3980		0.3916		0.0000625
157		nan		nan		0.3980		0.3916		0.0000625
158		nan		nan		0.3980		0.3916		0.0000625
159		nan		nan		0.3980		0.3916		0.0000625
160		nan		nan		0.3980		0.3916		0.0000625
161		nan		nan		0.3980		0.3916		0.0000625
162		nan		nan		0.3980		0.3916		0.0000625
163		nan		nan		0.3980		0.3916		0.0000625
164		nan		nan		0.3980		0.3916		0.0000625
165		nan		nan		0.3980		0.3916		0.0000625
166		nan		nan		0.3980		0.3916		0.0000625
167		nan		nan		0.3980		0.3916		0.0000625
168		nan		nan		0.3980		0.3916		0.0000625
169		nan		nan		0.3980		0.3916		0.0000625
170		nan		nan		0.3980		0.3916		0.0000625
171		nan		nan		0.3980		0.3916		0.0000625
172		nan		nan		0.3980		0.3916		0.0000625
173		nan		nan		0.3980		0.3916		0.0000625
174		nan		nan		0.3980		0.3916		0.0000625
175		nan		nan		0.3980		0.3916		0.0000625
176		nan		nan		0.3980		0.3916		0.0000625
177		nan		nan		0.3980		0.3916		0.0000625
178		nan		nan		0.3980		0.3916		0.0000625
179		nan		nan		0.3980		0.3916		0.0000625
180		nan		nan		0.3980		0.3916		0.0000625
181		nan		nan		0.3980		0.3916		0.0000625
182		nan		nan		0.3980		0.3916		0.0000625
183		nan		nan		0.3980		0.3916		0.0000625
184		nan		nan		0.3980		0.3916		0.0000625
185		nan		nan		0.3980		0.3916		0.0000625
186		nan		nan		0.3980		0.3916		0.0000625
187		nan		nan		0.3980		0.3916		0.0000625
188		nan		nan		0.3980		0.3916		0.0000625
189		nan		nan		0.3980		0.3916		0.0000625
190		nan		nan		0.3980		0.3916		0.0000625
191		nan		nan		0.3980		0.3916		0.0000625
192		nan		nan		0.3980		0.3916		0.0000625
193		nan		nan		0.3980		0.3916		0.0000625
194		nan		nan		0.3980		0.3916		0.0000625
195		nan		nan		0.3980		0.3916		0.0000625
196		nan		nan		0.3980		0.3916		0.0000625
197		nan		nan		0.3980		0.3916		0.0000625
198		nan		nan		0.3980		0.3916		0.0000625
199		nan		nan		0.3980		0.3916		0.0000625
200		nan		nan		0.3980		0.3916		0.0000313
201		nan		nan		0.3980		0.3916		0.0000313
202		nan		nan		0.3980		0.3916		0.0000313
203		nan		nan		0.3980		0.3916		0.0000313
204		nan		nan		0.3980		0.3916		0.0000313
205		nan		nan		0.3980		0.3916		0.0000313
206		nan		nan		0.3980		0.3916		0.0000313
207		nan		nan		0.3980		0.3916		0.0000313
208		nan		nan		0.3980		0.3916		0.0000313
209		nan		nan		0.3980		0.3916		0.0000313
210		nan		nan		0.3980		0.3916		0.0000313
211		nan		nan		0.3980		0.3916		0.0000313
212		nan		nan		0.3980		0.3916		0.0000313
213		nan		nan		0.3980		0.3916		0.0000313
214		nan		nan		0.3980		0.3916		0.0000313
215		nan		nan		0.3980		0.3916		0.0000313
216		nan		nan		0.3980		0.3916		0.0000313
217		nan		nan		0.3980		0.3916		0.0000313
218		nan		nan		0.3980		0.3916		0.0000313
219		nan		nan		0.3980		0.3916		0.0000313
220		nan		nan		0.3980		0.3916		0.0000313
221		nan		nan		0.3980		0.3916		0.0000313
222		nan		nan		0.3980		0.3916		0.0000313
223		nan		nan		0.3980		0.3916		0.0000313
224		nan		nan		0.3980		0.3916		0.0000313
225		nan		nan		0.3980		0.3916		0.0000313
226		nan		nan		0.3980		0.3916		0.0000313
227		nan		nan		0.3980		0.3916		0.0000313
228		nan		nan		0.3980		0.3916		0.0000313
229		nan		nan		0.3980		0.3916		0.0000313
230		nan		nan		0.3980		0.3916		0.0000313
231		nan		nan		0.3980		0.3916		0.0000313
232		nan		nan		0.3980		0.3916		0.0000313
233		nan		nan		0.3980		0.3916		0.0000313
234		nan		nan		0.3980		0.3916		0.0000313
235		nan		nan		0.3980		0.3916		0.0000313
236		nan		nan		0.3980		0.3916		0.0000313
237		nan		nan		0.3980		0.3916		0.0000313
238		nan		nan		0.3980		0.3916		0.0000313
239		nan		nan		0.3980		0.3916		0.0000313
0		0.1140		0.0957		0.9042		0.9015		0.0005000
1		0.0676		0.1306		0.9294		0.8347		0.0005000
2		0.0728		0.0402		0.9205		0.9335		0.0005000
3		0.0502		0.0383		0.9410		0.9416		0.0005000
4		0.0478		0.0510		0.9433		0.9172		0.0005000
5		0.0308		0.0333		0.9605		0.9467		0.0005000
6		0.0253		0.0227		0.9654		0.9538		0.0005000
7		0.0222		0.0320		0.9689		0.9518		0.0005000
8		0.0294		0.0863		0.9617		0.9261		0.0005000
9		0.0471		0.0354		0.9448		0.9379		0.0005000
10		0.0370		0.0308		0.9549		0.9376		0.0005000
11		0.0224		0.0203		0.9683		0.9545		0.0005000
12		0.0243		0.0326		0.9662		0.9493		0.0005000
13		0.0307		0.0250		0.9608		0.9543		0.0005000
14		0.0204		0.0200		0.9703		0.9565		0.0005000
15		0.0263		0.0221		0.9643		0.9540		0.0005000
16		0.0178		0.0191		0.9729		0.9586		0.0005000
17		0.0164		0.0175		0.9747		0.9593		0.0005000
18		0.0240		0.0247		0.9666		0.9559		0.0005000
19		0.0161		0.0216		0.9749		0.9578		0.0005000
20		0.0169		0.0173		0.9743		0.9556		0.0005000
21		0.0255		0.0267		0.9654		0.9482		0.0005000
22		0.0159		0.0190		0.9753		0.9600		0.0005000
23		0.0186		0.0236		0.9725		0.9579		0.0005000
24		0.0198		0.0243		0.9714		0.9565		0.0005000
25		0.0216		0.0198		0.9694		0.9584		0.0005000
26		0.0160		0.0214		0.9751		0.9572		0.0005000
27		0.0147		0.0197		0.9765		0.9578		0.0005000
28		0.0222		0.0201		0.9689		0.9588		0.0005000
29		0.0167		0.0165		0.9746		0.9531		0.0005000
30		0.0145		0.0164		0.9768		0.9606		0.0005000
31		0.0135		0.0204		0.9780		0.9582		0.0005000
32		0.0200		0.0225		0.9713		0.9583		0.0005000
33		0.0150		0.0141		0.9763		0.9585		0.0005000
34		0.0144		0.0151		0.9770		0.9566		0.0005000
